SK_ID_CURR,TARGET
146557,0.278
146562,0.4
146565,0.228
146570,0.18
146571,0.172
146574,0.406
146587,0.332
146591,0.122
146597,0.418
146600,0.266
146614,0.67
146621,0.47
146623,0.554
146631,0.31
146644,0.32
146649,0.178
146651,0.15
146652,0.198
146663,0.164
146680,0.158
146683,0.368
146714,0.36
146724,0.452
146730,0.352
146732,0.48
146738,0.33
146752,0.372
146755,0.284
146756,0.314
146759,0.382
146760,0.446
146761,0.246
146765,0.326
146806,0.454
146809,0.582
146810,0.304
146811,0.282
146815,0.34
146820,0.558
146821,0.18
146824,0.494
146829,0.326
146842,0.482
146864,0.352
146891,0.394
146918,0.254
146955,0.224
146957,0.428
146972,0.416
146973,0.29
146979,0.498
146982,0.26
146984,0.174
146997,0.352
147001,0.198
147008,0.524
147014,0.124
147022,0.18
147038,0.158
147048,0.48
147060,0.152
147061,0.218
147077,0.418
147082,0.254
147083,0.404
147085,0.366
147086,0.33
147099,0.406
147127,0.21
147128,0.258
147133,0.176
147138,0.296
147139,0.122
147150,0.222
147155,0.41
147171,0.228
147172,0.28
147182,0.226
147195,0.138
147199,0.272
147216,0.264
147224,0.224
147225,0.352
147230,0.22
147240,0.288
147250,0.244
147253,0.082
147254,0.648
147264,0.298
147294,0.272
147308,0.19
147309,0.27
147315,0.288
147319,0.262
147329,0.224
147340,0.19
147345,0.456
147353,0.15
147354,0.442
147364,0.356
147366,0.264
147373,0.25
147382,0.38
147383,0.494
147390,0.112
147408,0.48
147411,0.218
147415,0.306
147416,0.45
147425,0.172
147427,0.186
147438,0.496
147439,0.194
147457,0.182
147459,0.132
147463,0.23
147469,0.332
147476,0.468
147483,0.28
147497,0.272
147502,0.624
147515,0.396
147523,0.294
147527,0.25
147541,0.416
147551,0.148
147552,0.198
147561,0.178
147571,0.158
147587,0.164
147657,0.352
147659,0.218
147670,0.204
147695,0.382
147696,0.29
147702,0.636
147710,0.62
147711,0.188
147712,0.264
147713,0.5
147720,0.27
147722,0.46
147742,0.204
147750,0.19
147761,0.384
147764,0.426
147770,0.132
147771,0.438
147774,0.666
147786,0.23
147787,0.226
147791,0.156
147792,0.476
147793,0.458
147794,0.178
147801,0.256
147824,0.144
147826,0.24
147840,0.244
147847,0.244
147862,0.426
147865,0.374
147882,0.378
147893,0.524
147925,0.204
147932,0.616
147942,0.248
147953,0.142
147955,0.546
147964,0.51
147966,0.452
147981,0.172
147982,0.38
147990,0.162
147998,0.452
148002,0.514
148013,0.464
148025,0.452
148026,0.38
148031,0.462
148035,0.43
148042,0.316
148047,0.046
148050,0.222
148063,0.374
148065,0.494
148069,0.542
148070,0.282
148075,0.394
148076,0.138
148087,0.122
148091,0.218
148102,0.462
148107,0.288
148108,0.282
148113,0.262
148131,0.508
148141,0.334
148149,0.348
148150,0.416
148163,0.554
148175,0.234
148185,0.468
148187,0.268
148198,0.5
148204,0.594
148205,0.186
148212,0.438
148216,0.7
148217,0.274
148223,0.12
148224,0.51
148235,0.298
148255,0.518
148276,0.248
148285,0.156
148289,0.148
148292,0.276
148294,0.21
148314,0.296
148319,0.116
148320,0.404
148322,0.298
148323,0.21
148325,0.356
148333,0.354
148339,0.268
148359,0.15
148361,0.36
148364,0.358
148380,0.202
148382,0.302
148386,0.458
148393,0.404
148394,0.326
148404,0.344
148419,0.188
148423,0.226
148437,0.668
148440,0.27
148448,0.252
148449,0.194
148450,0.15
148451,0.312
148458,0.514
148471,0.304
148475,0.158
148476,0.278
148497,0.426
148511,0.314
148512,0.324
148534,0.294
148545,0.386
148557,0.3
148564,0.228
148570,0.238
148586,0.25
148596,0.418
148600,0.308
148607,0.208
148609,0.21
148622,0.174
148623,0.13
148625,0.636
148626,0.154
148628,0.2
148632,0.208
148639,0.34
148643,0.466
148644,0.48
148680,0.094
148702,0.592
148716,0.334
148717,0.34
148726,0.512
148738,0.458
148746,0.216
148749,0.376
148750,0.268
148769,0.32
148791,0.322
148803,0.226
148804,0.208
148823,0.196
148831,0.122
148849,0.178
148850,0.152
148855,0.214
148893,0.27
148896,0.196
148899,0.268
148903,0.346
148910,0.23
148911,0.38
148912,0.734
148913,0.292
148933,0.26
148935,0.262
148937,0.15
148946,0.52
148955,0.36
148980,0.182
148996,0.388
149015,0.498
149025,0.264
149028,0.528
149029,0.164
149035,0.14
149050,0.248
149051,0.276
149052,0.474
149056,0.204
149062,0.242
149067,0.414
149076,0.404
149090,0.484
149106,0.478
149107,0.17
149118,0.496
149119,0.276
149130,0.456
149154,0.16
149157,0.28
149158,0.248
149160,0.12
149163,0.366
149164,0.398
149165,0.198
149166,0.246
149214,0.436
149231,0.372
149236,0.216
149237,0.304
149246,0.176
149247,0.136
149253,0.39
149254,0.094
149265,0.512
149266,0.204
149277,0.354
149283,0.336
149289,0.388
149310,0.33
149314,0.158
149318,0.282
149319,0.196
149320,0.3
149321,0.462
149333,0.306
149337,0.526
149338,0.158
149341,0.254
149342,0.122
149349,0.118
149351,0.562
149354,0.236
149360,0.178
149362,0.184
149366,0.086
149372,0.646
149376,0.36
149388,0.428
149393,0.222
149401,0.102
149405,0.392
149412,0.612
149415,0.364
149416,0.25
149430,0.442
149435,0.178
149436,0.298
149444,0.378
149456,0.334
149471,0.108
149480,0.144
149481,0.152
149490,0.236
149491,0.256
149503,0.216
149512,0.276
149524,0.132
149525,0.208
149532,0.302
149533,0.488
149536,0.724
149540,0.23
149548,0.326
149563,0.214
149568,0.428
149569,0.298
149570,0.428
149582,0.206
149584,0.164
149587,0.338
149592,0.474
149596,0.454
149599,0.34
149612,0.328
149643,0.278
149648,0.56
149665,0.192
149666,0.418
149671,0.132
149675,0.158
149676,0.53
149677,0.194
149680,0.562
149711,0.214
149723,0.192
149726,0.438
149727,0.274
149730,0.134
149733,0.434
149734,0.628
149736,0.452
149750,0.108
149752,0.534
149767,0.268
149791,0.262
149793,0.204
149810,0.152
149850,0.162
149857,0.456
149858,0.198
149860,0.472
149882,0.142
149889,0.194
149890,0.546
149918,0.198
149919,0.344
149927,0.112
149928,0.332
149940,0.554
149944,0.288
149947,0.342
149951,0.366
149956,0.318
149958,0.53
149969,0.14
149988,0.26
149996,0.19
150007,0.19
150018,0.24
150025,0.218
150054,0.284
150064,0.286
150070,0.232
150074,0.264
150078,0.09
150084,0.182
150106,0.28
150111,0.632
150115,0.17
150117,0.44
150120,0.174
150127,0.37
150128,0.278
150130,0.34
150132,0.53
150135,0.096
150145,0.334
150148,0.246
150153,0.356
150154,0.216
150173,0.088
150174,0.378
150176,0.354
150177,0.324
150178,0.4
150179,0.594
150187,0.13
150207,0.258
150223,0.406
150224,0.202
150229,0.076
150233,0.278
150245,0.09
150252,0.162
150257,0.348
150258,0.44
150267,0.22
150268,0.436
150272,0.56
150282,0.148
150289,0.528
150299,0.096
150307,0.22
150310,0.082
150311,0.352
150312,0.33
150313,0.304
150324,0.542
150335,0.202
150343,0.23
150354,0.228
150363,0.204
150365,0.322
150377,0.164
150381,0.438
150382,0.216
150414,0.296
150418,0.388
150431,0.214
150449,0.254
150450,0.516
150473,0.328
150475,0.198
150476,0.432
150478,0.366
150488,0.394
150499,0.432
150501,0.31
150503,0.302
150518,0.22
150529,0.318
150531,0.162
150532,0.386
150535,0.34
150543,0.432
150545,0.514
150548,0.298
150552,0.29
150558,0.316
150574,0.352
150576,0.74
150577,0.276
150594,0.326
150601,0.15
150604,0.156
150618,0.156
150626,0.472
150627,0.376
150635,0.666
150648,0.276
150649,0.596
150650,0.338
150651,0.284
150652,0.186
150657,0.544
150659,0.252
150666,0.346
150667,0.288
150680,0.142
150698,0.71
150700,0.722
150713,0.198
150715,0.25
150718,0.164
150724,0.432
150731,0.2
150734,0.18
150738,0.112
150744,0.188
150745,0.53
150746,0.424
150749,0.16
150750,0.41
150753,0.234
150759,0.274
150762,0.18
150764,0.09
150782,0.388
150784,0.384
150785,0.272
150786,0.122
150789,0.442
150802,0.276
150809,0.166
150810,0.248
150817,0.252
150820,0.286
150822,0.356
150845,0.202
150846,0.318
150854,0.374
150858,0.542
150866,0.274
150869,0.066
150874,0.35
150887,0.118
150889,0.11
150892,0.362
150896,0.184
150901,0.654
150914,0.514
150918,0.336
150919,0.258
150929,0.242
150935,0.27
150941,0.174
150949,0.224
150950,0.628
150951,0.148
150952,0.182
150980,0.62
150981,0.24
150986,0.496
150987,0.31
151004,0.32
151005,0.224
151010,0.236
151012,0.25
151016,0.166
151021,0.284
151022,0.118
151023,0.57
151024,0.636
151035,0.418
151036,0.284
151039,0.166
151041,0.406
151043,0.296
151052,0.558
151058,0.54
151065,0.396
151066,0.346
151067,0.532
151069,0.308
151070,0.192
151080,0.37
151090,0.37
151092,0.682
151100,0.136
151108,0.418
151113,0.442
151119,0.292
151131,0.158
151145,0.338
151147,0.368
151148,0.244
151149,0.504
151153,0.25
151158,0.262
151167,0.162
151169,0.306
151185,0.218
151186,0.492
151187,0.28
151203,0.196
151206,0.12
151213,0.502
151237,0.474
151254,0.18
151255,0.332
151264,0.27
151266,0.102
151267,0.318
151270,0.12
151286,0.212
151288,0.346
151289,0.408
151290,0.466
151303,0.244
151304,0.308
151308,0.18
151315,0.142
151324,0.31
151329,0.148
151335,0.12
151343,0.164
151347,0.576
151348,0.482
151357,0.194
151366,0.246
151372,0.188
151374,0.154
151394,0.126
151395,0.526
151403,0.306
151410,0.214
151412,0.178
151419,0.302
151443,0.192
151464,0.104
151466,0.276
151467,0.164
151476,0.294
151480,0.51
151481,0.61
151486,0.302
151487,0.382
151490,0.314
151498,0.11
151500,0.15
151504,0.258
151516,0.24
151519,0.352
151528,0.46
151529,0.23
151539,0.514
151540,0.176
151556,0.69
151558,0.186
151559,0.252
151581,0.184
151586,0.494
151589,0.54
151603,0.432
151604,0.16
151610,0.156
151637,0.202
151652,0.546
151654,0.11
151667,0.378
151668,0.474
151669,0.09
151678,0.174
151697,0.29
151706,0.194
151729,0.23
151730,0.582
151737,0.15
151744,0.202
151756,0.372
151785,0.152
151800,0.188
151801,0.104
151821,0.358
151822,0.5
151834,0.356
151845,0.326
151846,0.408
151847,0.468
151848,0.372
151859,0.228
151872,0.484
151875,0.174
151883,0.15
151888,0.18
151895,0.106
151896,0.09
151900,0.188
151913,0.206
151920,0.382
151928,0.282
151933,0.172
151934,0.304
151948,0.586
151951,0.164
151963,0.14
151964,0.108
151965,0.158
151966,0.21
151974,0.25
151975,0.482
151978,0.274
151982,0.394
151993,0.268
152002,0.118
152005,0.298
152017,0.208
152020,0.438
152039,0.312
152047,0.472
152064,0.348
152071,0.362
152076,0.228
152088,0.112
152091,0.196
152093,0.268
152100,0.44
152107,0.33
152115,0.29
152119,0.17
152123,0.26
152129,0.274
152140,0.46
152141,0.166
152142,0.35
152148,0.212
152170,0.172
152171,0.236
152176,0.226
152186,0.344
152192,0.598
152204,0.274
152215,0.29
152220,0.42
152230,0.252
152256,0.196
152265,0.298
152266,0.596
152268,0.148
152272,0.298
152286,0.094
152299,0.346
152305,0.342
152324,0.23
152329,0.346
152355,0.274
152356,0.138
152365,0.354
152369,0.576
152373,0.284
152374,0.324
152383,0.422
152395,0.344
152403,0.448
152404,0.332
152406,0.22
152425,0.346
152437,0.206
152438,0.312
152442,0.56
152460,0.384
152461,0.152
152462,0.238
152472,0.23
152473,0.368
152477,0.208
152506,0.312
152522,0.122
152530,0.338
152535,0.148
152543,0.204
152548,0.212
152556,0.27
152562,0.384
152563,0.546
152565,0.176
152591,0.172
152593,0.228
152612,0.344
152619,0.344
152627,0.294
152628,0.32
152632,0.386
152638,0.254
152646,0.352
152662,0.582
152679,0.292
152680,0.186
152699,0.368
152703,0.14
152717,0.632
152720,0.378
152721,0.248
152735,0.148
152736,0.124
152739,0.4
152755,0.236
152769,0.136
152785,0.31
152788,0.202
152791,0.16
152808,0.382
152815,0.198
152816,0.32
152817,0.138
152818,0.196
152819,0.482
152820,0.184
152823,0.27
152831,0.2
152832,0.398
152833,0.224
152835,0.258
152838,0.114
152846,0.224
152862,0.558
152864,0.2
152865,0.308
152871,0.102
152874,0.14
152875,0.12
152876,0.594
152877,0.638
152881,0.56
152892,0.102
152908,0.536
152909,0.158
152915,0.23
152916,0.564
152923,0.446
152932,0.1
152934,0.242
152936,0.3
152948,0.148
152951,0.44
152956,0.396
152963,0.158
152964,0.748
152978,0.424
152980,0.404
152986,0.378
153001,0.454
153002,0.344
153007,0.176
153009,0.186
153017,0.166
153018,0.622
153022,0.644
153027,0.618
153032,0.224
153033,0.39
153034,0.17
153037,0.352
153051,0.768
153052,0.382
153057,0.114
153067,0.434
153084,0.406
153088,0.5
153089,0.162
153093,0.286
153094,0.436
153095,0.5
153105,0.37
153108,0.346
153110,0.29
153119,0.37
153135,0.192
153139,0.196
153146,0.324
153154,0.424
153185,0.168
153195,0.484
153196,0.114
153198,0.344
153202,0.108
153203,0.146
153209,0.17
153223,0.356
153224,0.306
153227,0.144
153230,0.36
153233,0.404
153234,0.14
153235,0.524
153243,0.406
153263,0.444
153269,0.342
153272,0.142
153276,0.514
153279,0.184
153291,0.27
153311,0.128
153328,0.542
153330,0.492
153341,0.436
153345,0.306
153393,0.296
153394,0.462
153395,0.556
153420,0.41
153428,0.474
153432,0.466
153449,0.362
153458,0.708
153459,0.138
153472,0.268
153475,0.09
153479,0.512
153480,0.22
153490,0.222
153491,0.166
153501,0.184
153502,0.172
153507,0.498
153513,0.374
153514,0.272
153519,0.526
153520,0.112
153556,0.33
153577,0.356
153582,0.626
153594,0.36
153595,0.402
153598,0.428
153601,0.22
153625,0.304
153641,0.194
153654,0.176
153676,0.332
153681,0.092
153704,0.396
153706,0.294
153710,0.534
153720,0.518
153734,0.288
153738,0.148
153743,0.35
153748,0.334
153756,0.462
153757,0.282
153759,0.222
153764,0.692
153782,0.31
153796,0.574
153802,0.542
153809,0.626
153810,0.094
153817,0.58
153821,0.246
153823,0.348
153830,0.254
153834,0.178
153839,0.208
153842,0.27
153847,0.61
153855,0.262
153873,0.108
153875,0.214
153882,0.334
153884,0.17
153885,0.606
153886,0.284
153890,0.292
153892,0.212
153897,0.376
153898,0.174
153901,0.386
153924,0.384
153928,0.184
153929,0.552
153949,0.226
153979,0.196
153980,0.24
153981,0.41
154010,0.548
154015,0.294
154039,0.476
154043,0.178
154044,0.318
154046,0.202
154047,0.212
154058,0.216
154060,0.234
154065,0.738
154083,0.314
154100,0.398
154108,0.428
154120,0.514
154121,0.33
154122,0.186
154128,0.31
154137,0.238
154143,0.252
154151,0.318
154158,0.146
154176,0.208
154184,0.476
154191,0.318
154215,0.436
154216,0.304
154220,0.122
154222,0.494
154227,0.362
154241,0.07
154243,0.29
154244,0.452
154254,0.214
154264,0.258
154265,0.34
154268,0.432
154269,0.17
154299,0.07
154307,0.238
154315,0.524
154325,0.338
154327,0.344
154332,0.49
154346,0.174
154347,0.214
154353,0.604
154369,0.234
154376,0.228
154377,0.506
154379,0.21
154389,0.25
154402,0.266
154403,0.222
154416,0.126
154428,0.336
154430,0.192
154442,0.54
154447,0.306
154468,0.124
154470,0.14
154473,0.314
154480,0.182
154486,0.362
154500,0.162
154507,0.44
154529,0.102
154549,0.088
154557,0.15
154571,0.44
154578,0.266
154580,0.144
154591,0.258
154611,0.69
154623,0.09
154650,0.45
154655,0.626
154659,0.328
154680,0.336
154681,0.198
154690,0.352
154711,0.15
154712,0.322
154722,0.208
154731,0.214
154747,0.488
154749,0.364
154750,0.344
154760,0.378
154763,0.246
154786,0.566
154788,0.276
154792,0.366
154807,0.598
154812,0.132
154818,0.358
154819,0.32
154824,0.424
154839,0.374
154840,0.104
154843,0.14
154847,0.288
154849,0.442
154850,0.182
154851,0.438
154853,0.184
154858,0.214
154868,0.542
154871,0.254
154877,0.174
154916,0.182
154920,0.146
154922,0.444
154924,0.126
154933,0.384
154942,0.568
154955,0.258
154957,0.46
154966,0.104
154971,0.184
154972,0.258
154973,0.26
154974,0.152
154979,0.226
154982,0.35
154990,0.518
154991,0.172
154994,0.378
154995,0.206
155009,0.166
155014,0.14
155017,0.094
155018,0.218
155019,0.26
155020,0.178
155027,0.302
155034,0.424
155047,0.26
155049,0.448
155052,0.316
155053,0.256
155059,0.412
155060,0.468
155069,0.21
155077,0.554
155078,0.362
155086,0.212
155088,0.266
155094,0.252
155099,0.17
155100,0.194
155116,0.23
155117,0.374
155119,0.24
155120,0.184
155133,0.346
155135,0.71
155141,0.582
155144,0.156
155145,0.256
155174,0.294
155194,0.31
155196,0.136
155204,0.322
155232,0.374
155240,0.314
155246,0.198
155254,0.236
155267,0.27
155273,0.258
155274,0.294
155283,0.272
155296,0.604
155312,0.136
155318,0.118
155322,0.256
155323,0.212
155329,0.29
155342,0.052
155346,0.594
155366,0.414
155369,0.358
155372,0.556
155378,0.2
155382,0.284
155390,0.28
155401,0.632
155428,0.294
155443,0.216
155445,0.334
155450,0.302
155452,0.238
155453,0.108
155480,0.43
155482,0.112
155484,0.478
155485,0.276
155496,0.61
155497,0.346
155531,0.074
155541,0.1
155547,0.396
155550,0.252
155551,0.362
155565,0.468
155567,0.246
155569,0.48
155573,0.278
155575,0.252
155581,0.092
155591,0.296
155593,0.552
155594,0.174
155610,0.616
155623,0.358
155624,0.494
155629,0.194
155638,0.446
155650,0.27
155652,0.22
155687,0.3
155697,0.38
155715,0.548
155718,0.392
155719,0.252
155723,0.362
155730,0.406
155731,0.28
155737,0.472
155738,0.266
155740,0.268
155742,0.262
155755,0.226
155766,0.432
155768,0.22
155771,0.392
155803,0.19
155808,0.128
155809,0.25
155812,0.124
155820,0.376
155832,0.51
155841,0.278
155847,0.654
155848,0.34
155855,0.434
155886,0.28
155893,0.342
155905,0.18
155910,0.454
155912,0.194
155919,0.548
155921,0.264
155937,0.226
155939,0.308
155950,0.35
155987,0.34
155988,0.27
156005,0.18
156006,0.124
156010,0.368
156018,0.234
156021,0.538
156026,0.286
156030,0.286
156033,0.184
156038,0.442
156041,0.406
156049,0.308
156050,0.2
156068,0.194
156069,0.588
156087,0.078
156088,0.244
156095,0.388
156104,0.362
156107,0.286
156108,0.296
156111,0.462
156119,0.258
156123,0.256
156140,0.498
156149,0.268
156161,0.122
156180,0.406
156186,0.496
156189,0.274
156194,0.18
156200,0.222
156213,0.712
156214,0.232
156228,0.18
156234,0.312
156236,0.284
156243,0.208
156256,0.236
156268,0.2
156269,0.29
156270,0.31
156274,0.268
156290,0.272
156291,0.158
156292,0.256
156298,0.23
156301,0.372
156302,0.564
156309,0.302
156355,0.262
156365,0.194
156367,0.384
156372,0.086
156376,0.23
156377,0.248
156389,0.2
156400,0.39
156404,0.552
156405,0.31
156426,0.168
156427,0.2
156429,0.222
156430,0.318
156431,0.304
156432,0.248
156449,0.212
156463,0.214
156464,0.418
156478,0.094
156492,0.464
156508,0.484
156509,0.154
156517,0.376
156526,0.202
156527,0.152
156538,0.506
156542,0.278
156543,0.266
156555,0.336
156556,0.472
156561,0.316
156563,0.094
156564,0.2
156567,0.16
156570,0.192
156581,0.358
156594,0.146
156597,0.16
156600,0.428
156601,0.108
156627,0.394
156629,0.42
156642,0.222
156644,0.296
156663,0.148
156674,0.136
156688,0.116
156696,0.174
156707,0.154
156723,0.25
156728,0.454
156731,0.178
156732,0.41
156733,0.32
156768,0.462
156773,0.306
156782,0.436
156815,0.24
156837,0.098
156854,0.512
156861,0.516
156862,0.144
156878,0.482
156903,0.446
156910,0.198
156925,0.332
156933,0.28
156952,0.326
156953,0.514
156963,0.702
156965,0.614
156989,0.24
156994,0.174
156996,0.3
157005,0.338
157011,0.184
157046,0.34
157058,0.27
157061,0.442
157065,0.222
157066,0.324
157067,0.488
157090,0.422
157091,0.182
157096,0.082
157101,0.72
157104,0.22
157109,0.254
157116,0.38
157120,0.398
157121,0.302
157124,0.414
157125,0.27
157132,0.416
157153,0.314
157157,0.55
157159,0.428
157168,0.26
157189,0.274
157195,0.216
157203,0.176
157210,0.43
157212,0.23
157220,0.228
157239,0.468
157241,0.146
157246,0.186
157247,0.494
157252,0.114
157253,0.814
157265,0.276
157291,0.21
157292,0.17
157301,0.244
157306,0.534
157312,0.584
157314,0.224
157332,0.194
157333,0.358
157337,0.5
157345,0.422
157347,0.47
157363,0.512
157376,0.12
157382,0.194
157397,0.116
157409,0.188
157411,0.076
157422,0.116
157428,0.306
157434,0.366
157442,0.246
157446,0.242
157456,0.29
157465,0.174
157469,0.31
157482,0.232
157497,0.338
157507,0.222
157510,0.352
157515,0.082
157529,0.318
157530,0.46
157541,0.656
157546,0.528
157553,0.238
157554,0.392
157562,0.548
157565,0.464
157566,0.238
157571,0.222
157572,0.282
157574,0.152
157575,0.234
157581,0.556
157590,0.54
157604,0.12
157611,0.268
157617,0.574
157620,0.3
157623,0.468
157651,0.19
157653,0.338
157664,0.396
157690,0.316
157704,0.324
157712,0.358
157722,0.458
157727,0.274
157764,0.132
157765,0.474
157775,0.226
157777,0.472
157789,0.438
157802,0.536
157803,0.304
157804,0.17
157805,0.448
157822,0.468
157823,0.124
157827,0.322
157836,0.242
157839,0.266
157847,0.31
157859,0.16
157864,0.27
157866,0.638
157877,0.644
157886,0.228
157892,0.284
157903,0.118
157913,0.388
157919,0.22
157920,0.402
157923,0.362
157926,0.37
157927,0.404
157948,0.138
157949,0.312
157952,0.268
157955,0.56
157958,0.428
157960,0.298
157966,0.292
157970,0.182
157979,0.286
157980,0.572
157985,0.116
157997,0.444
157998,0.55
158002,0.366
158004,0.38
158005,0.25
158007,0.26
158008,0.094
158015,0.186
158033,0.394
158036,0.148
158041,0.302
158044,0.368
158049,0.45
158061,0.406
158078,0.15
158099,0.134
158100,0.352
158102,0.35
158107,0.424
158114,0.446
158127,0.55
158128,0.484
158142,0.354
158145,0.63
158146,0.392
158167,0.104
158176,0.414
158184,0.172
158197,0.124
158201,0.25
158202,0.318
158205,0.42
158208,0.4
158211,0.474
158215,0.316
158218,0.4
158221,0.606
158223,0.416
158230,0.248
158234,0.192
158235,0.278
158245,0.378
158254,0.454
158267,0.25
158277,0.236
158283,0.248
158289,0.65
158290,0.398
158298,0.076
158307,0.12
158332,0.288
158336,0.148
158342,0.226
158344,0.144
158347,0.44
158352,0.094
158354,0.34
158355,0.242
158357,0.208
158365,0.144
158366,0.17
158367,0.252
158368,0.566
158384,0.462
158388,0.21
158395,0.46
158413,0.226
158425,0.356
158426,0.194
158432,0.136
158444,0.368
158453,0.224
158454,0.36
158459,0.086
158462,0.134
158468,0.296
158469,0.182
158470,0.182
158483,0.414
158485,0.248
158490,0.428
158494,0.176
158500,0.162
158503,0.218
158504,0.194
158519,0.322
158523,0.348
158527,0.182
158533,0.382
158535,0.21
158539,0.226
158544,0.414
158547,0.214
158551,0.388
158552,0.134
158560,0.3
158616,0.69
158638,0.292
158642,0.182
158651,0.138
158653,0.19
158677,0.17
158683,0.204
158687,0.256
158693,0.282
158700,0.25
158703,0.334
158705,0.456
158706,0.178
158708,0.206
158712,0.254
158714,0.428
158715,0.256
158752,0.16
158753,0.178
158763,0.176
158764,0.302
158767,0.536
158770,0.126
158781,0.136
158789,0.26
158790,0.158
158791,0.596
158795,0.426
158796,0.346
158800,0.284
158806,0.298
158807,0.482
158815,0.344
158824,0.16
158828,0.522
158831,0.568
158840,0.216
158841,0.174
158847,0.326
158856,0.39
158858,0.346
158884,0.278
158885,0.274
158891,0.456
158898,0.15
158911,0.156
158913,0.11
158918,0.326
158926,0.276
158929,0.208
158939,0.5
158940,0.386
158952,0.266
158963,0.24
158973,0.282
158977,0.374
158988,0.342
159013,0.458
159016,0.318
159018,0.07
159024,0.48
159034,0.318
159035,0.42
159039,0.384
159049,0.3
159056,0.504
159068,0.422
159078,0.364
159099,0.366
159103,0.434
159106,0.692
159113,0.2
159117,0.378
159124,0.528
159132,0.398
159139,0.198
159142,0.34
159145,0.406
159147,0.182
159174,0.188
159201,0.384
159203,0.118
159212,0.626
159214,0.262
159221,0.448
159240,0.174
159241,0.166
159242,0.342
159244,0.336
159250,0.366
159275,0.346
159284,0.256
159293,0.356
159295,0.15
159301,0.172
159310,0.282
159314,0.244
159318,0.164
159333,0.13
159334,0.416
159335,0.324
159337,0.548
159338,0.398
159340,0.472
159361,0.15
159384,0.54
159402,0.462
159421,0.142
159424,0.36
159425,0.168
159426,0.508
159439,0.384
159445,0.258
159449,0.182
159460,0.648
159475,0.38
159481,0.322
159483,0.16
159494,0.25
159504,0.212
159512,0.486
159522,0.564
159524,0.368
159526,0.212
159528,0.264
159547,0.522
159555,0.114
159562,0.194
159563,0.152
159565,0.416
159569,0.286
159578,0.152
159579,0.422
159581,0.18
159594,0.412
159598,0.198
159604,0.27
159605,0.234
159620,0.484
159631,0.396
159633,0.264
159659,0.376
159661,0.568
159667,0.27
159669,0.242
159682,0.44
159683,0.326
159693,0.256
159698,0.23
159702,0.476
159703,0.262
159707,0.126
159716,0.238
159732,0.204
159734,0.286
159740,0.272
159748,0.224
159751,0.372
159756,0.366
159758,0.598
159767,0.572
159769,0.68
159775,0.416
159802,0.412
159804,0.188
159817,0.262
159818,0.096
159824,0.23
159837,0.122
159840,0.338
159842,0.502
159851,0.16
159865,0.516
159866,0.33
159872,0.32
159874,0.338
159879,0.17
159883,0.174
159884,0.268
159898,0.668
159903,0.342
159906,0.488
159914,0.39
159915,0.396
159917,0.17
159929,0.332
159949,0.42
159951,0.294
159953,0.38
159957,0.346
159968,0.218
159972,0.274
159973,0.276
159993,0.342
160008,0.636
160011,0.336
160013,0.406
160015,0.198
160017,0.144
160023,0.384
160028,0.354
160035,0.392
160074,0.296
160076,0.248
160077,0.35
160080,0.314
160084,0.456
160089,0.648
160094,0.23
160101,0.12
160103,0.242
160111,0.266
160114,0.208
160116,0.208
160119,0.38
160123,0.282
160141,0.174
160147,0.234
160151,0.256
160172,0.672
160173,0.176
160177,0.482
160178,0.432
160180,0.302
160181,0.226
160188,0.184
160189,0.076
160193,0.15
160205,0.278
160214,0.29
160215,0.37
160217,0.304
160262,0.118
160263,0.27
160273,0.322
160282,0.548
160295,0.69
160297,0.222
160303,0.17
160305,0.344
160309,0.25
160324,0.182
160338,0.46
160366,0.292
160375,0.234
160381,0.134
160398,0.166
160400,0.228
160406,0.284
160410,0.21
160411,0.154
160418,0.136
160440,0.186
160441,0.35
160450,0.672
160465,0.192
160470,0.372
160471,0.35
160472,0.61
160479,0.356
160490,0.17
160500,0.382
160503,0.19
160504,0.342
160515,0.314
160541,0.422
160545,0.306
160562,0.276
160589,0.186
160594,0.206
160595,0.256
160598,0.41
160601,0.168
160605,0.282
160606,0.198
160607,0.088
160608,0.402
160610,0.304
160614,0.224
160615,0.116
160626,0.132
160634,0.134
160656,0.124
160660,0.136
160666,0.31
160672,0.326
160673,0.142
160674,0.152
160681,0.318
160683,0.302
160694,0.09
160710,0.324
160715,0.258
160719,0.358
160732,0.332
160734,0.268
160737,0.478
160742,0.146
160747,0.092
160749,0.436
160753,0.364
160756,0.26
160757,0.372
160763,0.118
160782,0.186
160789,0.292
160804,0.202
160805,0.294
160813,0.314
160815,0.19
160819,0.176
160820,0.27
160822,0.31
160823,0.406
160837,0.348
160841,0.178
160847,0.358
160861,0.278
160886,0.196
160891,0.26
160897,0.306
160914,0.464
160915,0.626
160929,0.39
160930,0.13
160931,0.186
160935,0.42
160939,0.286
160953,0.258
160954,0.262
160962,0.352
160966,0.136
160982,0.162
160983,0.196
160991,0.146
160998,0.172
161009,0.54
161014,0.226
161017,0.56
161021,0.156
161023,0.248
161027,0.24
161028,0.436
161030,0.678
161031,0.18
161033,0.262
161050,0.198
161053,0.222
161054,0.266
161055,0.25
161059,0.174
161061,0.288
161065,0.358
161069,0.186
161072,0.268
161073,0.076
161080,0.314
161083,0.492
161104,0.264
161111,0.42
161139,0.456
161149,0.208
161158,0.456
161171,0.324
161175,0.366
161201,0.326
161202,0.564
